0 1 8 0
0 160 0 0
17 0 0 0
4 44 0 0
0 9 0 0
0 160 0 0
0 17 0 0
4 44 0 0
0 9 0 0
0 160 0 0
5 8 4 0
0 0 0 48
0 9 0 0
0 160 0 0
0 0 5 12
0 0 0 48
9 0 0 0
0 160 0 0
0 0 17 0
0 0 0 48
9 0 0 0
0 160 0 0
0 0 17 0
0 0 0 48
9 0 0 0
0 160 0 0
0 0 17 0
0 48 0 0
0 9 0 0
0 160 0 0
0 0 17 0
0 48 0 0
0 0 1 8
0 160 0 0
0 0 17 0
48 0 0 0
0 0 1 8
0 160 0 0
17 0 0 0
0 48 0 0
